"Type","SKU","Name","Published","Is featured?","Visibility in catalog","Short description","Description","Tax status","In stock?","Stock","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Sale price","Regular price","Categories","Tags","Images","Position","Brands","Parent","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Meta: _yoast_wpseo_title","Meta: _yoast_wpseo_metadesc","Meta: _yoast_wpseo_focuskw","Meta: _image_alt_text","Meta: cod_furnizor","Meta: batch_import"
"simple","MR-A8801","Lavoar pe blat oval riflat din compozit mineral, alb mat, 56 cm","1","0","visible","Lavoar pe blat de design, formă ovală, cu exterior riflat (canelat), realizat din compozit mineral (Solid Surface) cu finisaj alb mat. Montaj pe blat, dimensiuni 560x360x160 mm. Estetică minimalistă, ideal pentru băi moderne.","<p>Lavoar pe blat de design, cu formă ovală și exterior riflat (canelat), realizat din compozit mineral (Solid Surface) cu finisaj alb mat, pentru un aspect modern și minimalist în baie.</p>
<table>
<tbody>
<tr><th>Cod intern</th><td>MR-A8801</td></tr>
<tr><th>Tip produs</th><td>Lavoar pe blat, riflat (canelat)</td></tr>
<tr><th>Material</th><td>Compozit mineral (piatră compozită / Solid Surface)</td></tr>
<tr><th>Finisaj / Culoare</th><td>Alb mat</td></tr>
<tr><th>Formă</th><td>Ovală</td></tr>
<tr><th>Dimensiuni (L×l×Î)</th><td>560 × 360 × 160 mm</td></tr>
<tr><th>Montaj</th><td>Pe blat (independent, așezat deasupra blatului)</td></tr>
<tr><th>Echipare / Scurgere</th><td>Orificiu de scurgere central; fără orificiu pentru baterie (baterie montată pe perete sau pe blat)</td></tr>
<tr><th>Dimensiuni ambalaj</th><td>650 × 450 × 250 mm</td></tr>
</tbody>
</table>","taxable","1","","0","0","","56.0","36.0","16.0","1","","2952","Baie > Lavoare > Lavoare pe blat","","https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-A8801/01.jpg, https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-A8801/02.png, https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-A8801/03.png","","","","Culoare","Alb mat","1","1","Finisaj","Mat","1","1","Material","Compozit mineral (Solid Surface)","1","1","Dimensiuni","560 × 360 × 160 mm","1","1","Lavoar pe blat oval riflat compozit mineral alb mat 56 cm","Lavoar pe blat oval riflat din compozit mineral (Solid Surface), finisaj alb mat, 560x360x160 mm. Design minimalist pentru bai moderne.","lavoar pe blat oval riflat","Lavoar pe blat oval riflat din compozit mineral alb mat, montat pe blat alb cu baterie de perete","MR-A8801","import-2026-06"
"simple","MR-88806","Cadă de baie independentă riflată, lipită de perete, compozit mineral, alb mat, 1700x800 mm","1","0","visible","Cadă de baie de design, independentă (freestanding) și lipită de perete (back-to-wall), cu exterior riflat/canelat și textură vizibilă pe lateral. Realizată din compozit mineral (Solid Surface), în finisaj alb mat plăcut la atingere. Formă ovală modernă, ideală pentru băi contemporane. Dimensiuni 1700x800x550 mm.","<p>Cadă de baie independentă, de design, cu spate plat pentru montaj lipit de perete și exterior riflat (canelat) din compozit mineral, în finisaj alb mat.</p>
<table>
<tbody>
<tr><th>Cod intern</th><td>MR-88806</td></tr>
<tr><th>Tip produs</th><td>Cadă independentă (freestanding), lipită de perete (back-to-wall), riflată</td></tr>
<tr><th>Material</th><td>Compozit mineral (piatră compozită / Solid Surface)</td></tr>
<tr><th>Finisaj / Culoare</th><td>Alb mat</td></tr>
<tr><th>Textură exterioară</th><td>Riflată / canelată</td></tr>
<tr><th>Formă</th><td>Ovală, colțuri rotunjite</td></tr>
<tr><th>Dimensiuni (L×l×Î)</th><td>1700 × 800 × 550 mm</td></tr>
<tr><th>Montaj</th><td>Pe pardoseală, lipită de perete (back-to-wall)</td></tr>
<tr><th>Scurgere</th><td>Orificiu de scurgere prevăzut (ventil cu scurgere pop-up)</td></tr>
<tr><th>Dimensiuni ambalaj</th><td>1790 × 890 × 610 mm</td></tr>
</tbody>
</table>","taxable","1","","0","0","","170.0","80.0","55.0","1","","7808","Baie > Căzi de baie > Căzi freestanding","","https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-88806/01.jpg, https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-88806/02.png, https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-88806/03.png, https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-88806/04.png","","","","Culoare","Alb","1","1","Finisaj","Mat","1","1","Material","Compozit mineral (Solid Surface)","1","1","Dimensiuni","1700 x 800 x 550 mm","1","1","Cadă baie independentă riflată alb mat 1700x800 mm","Cadă de baie independentă, lipită de perete, riflată, din compozit mineral alb mat. Formă ovală modernă, 1700x800x550 mm. Design contemporan pentru baia ta.","cada baie independenta riflata","Cadă de baie independentă riflată din compozit mineral alb mat, vedere frontală","MR-88806","import-2026-06"
"simple","MR-88815","Cadă freestanding riflată din compozit mineral, alb mat, 1700x800x550 mm","1","0","visible","Cadă de baie independentă (freestanding) cu corp riflat, realizată din compozit mineral (Solid Surface), finisaj alb mat. Formă rectangulară elegantă, cu cuvă interioară ovală. Dimensiuni 1700x800x550 mm.","<p>Cadă de baie independentă (freestanding) cu corp riflat, fabricată din compozit mineral cu finisaj alb mat, având formă rectangulară și cuvă interioară ovală pentru un confort sporit.</p>
<table>
<tbody>
<tr><th>Cod intern</th><td>MR-88815</td></tr>
<tr><th>Tip produs</th><td>Cadă de baie independentă (freestanding), riflată</td></tr>
<tr><th>Material</th><td>Compozit mineral (piatră compozită / Solid Surface)</td></tr>
<tr><th>Finisaj / Culoare</th><td>Alb mat</td></tr>
<tr><th>Formă</th><td>Rectangulară, cu cuvă interioară ovală</td></tr>
<tr><th>Dimensiuni (L×l×Î)</th><td>1700 × 800 × 550 mm</td></tr>
<tr><th>Montaj</th><td>De sine stătătoare (independentă), poziționare liberă în încăpere</td></tr>
<tr><th>Echipare / Scurgere</th><td>Orificiu de scurgere prevăzut; ventil cu scurgere pop-up</td></tr>
<tr><th>Dimensiuni ambalaj</th><td>1790 × 890 × 610 mm</td></tr>
</tbody>
</table>","taxable","1","","0","0","","170.0","80.0","55.0","1","","7538","Baie > Căzi de baie > Căzi freestanding","","https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-88815/01.jpg, https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-88815/02.png, https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-88815/03.png, https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-88815/04.png","","","","Culoare","Alb mat","1","1","Finisaj","Mat, riflat (canelat)","1","1","Material","Compozit mineral (Solid Surface)","1","1","Dimensiuni","1700 × 800 × 550 mm","1","1","Cadă freestanding riflată compozit mineral alb mat 170 cm","Cadă de baie independentă riflată din compozit mineral (Solid Surface), finisaj alb mat, formă rectangulară, dimensiuni 1700x800x550 mm. Ventil pop-up inclus.","cadă freestanding compozit mineral","Cadă freestanding riflată din compozit mineral alb mat, vedere frontală","MR-88815","import-2026-06"
"simple","MR-88870","Cadă freestanding ovală riflată din compozit mineral, alb mat, 1800x1300 mm","1","0","visible","Cadă de baie independentă, de tip duo (pentru două persoane), cu formă ovală și exterior riflat (canelat) pe toată circumferința. Realizată din compozit mineral (Solid Surface), finisaj alb mat. Dimensiuni 1800x1300x580 mm, montaj liber în mijlocul încăperii.","<p>Cadă freestanding (independentă, de sine stătătoare) de tip duo, cu formă ovală și suprafață exterioară riflată (canelată), realizată din compozit mineral cu finisaj alb mat.</p>
<table>
<tbody>
<tr><th>Cod intern</th><td>MR-88870</td></tr>
<tr><th>Tip produs</th><td>Cadă de baie independentă (freestanding), duo, ovală, riflată</td></tr>
<tr><th>Material</th><td>Compozit mineral (piatră compozită / Solid Surface)</td></tr>
<tr><th>Finisaj / Culoare</th><td>Alb mat</td></tr>
<tr><th>Dimensiuni (L×l×Î)</th><td>1800 × 1300 × 580 mm</td></tr>
<tr><th>Montaj</th><td>Independent, amplasare liberă (în mijlocul încăperii sau lângă perete)</td></tr>
<tr><th>Echipare / Scurgere</th><td>Ventil cu scurgere pop-up (clic-clac), poziționat central</td></tr>
<tr><th>Dimensiuni ambalaj</th><td>1890 × 1390 × 640 mm</td></tr>
</tbody>
</table>","taxable","1","","0","0","","180.0","130.0","58.0","1","","8974","Baie > Căzi de baie > Căzi freestanding","","https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-88870/01.jpg, https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-88870/02.png, https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-88870/03.png","","","","Culoare","Alb mat","1","1","Finisaj","Mat","1","1","Material","Compozit mineral (Solid Surface)","1","1","Dimensiuni","1800 × 1300 × 580 mm","1","1","Cadă freestanding ovală riflată compozit mineral alb mat","Cadă freestanding ovală riflată din compozit mineral, finisaj alb mat, 1800x1300x580 mm. Cadă duo independentă de design pentru o baie modernă.","cada freestanding ovala riflata","Cadă freestanding ovală riflată din compozit mineral alb mat, vedere frontală cu baterie de pardoseală","MR-88870","import-2026-06"
"simple","MR-A8870","Lavoar pe blat riflat, formă triunghiulară organică, alb mat 600x400 mm","1","0","visible","Lavoar pe blat din compozit mineral, cu formă triunghiulară organică și exterior riflat (canelat). Finisaj alb mat, montaj pe blat, dimensiuni 600x400x160 mm. Element decorativ de design pentru băi moderne.","<p>Lavoar pe blat din compozit mineral, cu formă triunghiulară organică și suprafață exterioară riflată (canelată), finisaj alb mat, conceput pentru montaj pe blat în băi de design.</p>
<table>
<tbody>
<tr><th>Cod intern</th><td>MR-A8870</td></tr>
<tr><th>Tip produs</th><td>Lavoar pe blat, riflat (canelat)</td></tr>
<tr><th>Material</th><td>Compozit mineral (piatră compozită / Solid Surface)</td></tr>
<tr><th>Finisaj / Culoare</th><td>Alb mat</td></tr>
<tr><th>Formă</th><td>Triunghiulară organică, exterior riflat</td></tr>
<tr><th>Dimensiuni (L×l×Î)</th><td>600 × 400 × 160 mm</td></tr>
<tr><th>Montaj</th><td>Pe blat (countertop)</td></tr>
<tr><th>Echipare / Scurgere</th><td>Orificiu de scurgere central, fără preaplin (ventil cu scurgere pop-up neinclus)</td></tr>
<tr><th>Baterie</th><td>Fără orificiu pentru baterie (se folosește baterie de perete sau pe blat, neinclusă)</td></tr>
<tr><th>Dimensiuni ambalaj</th><td>690 × 490 × 250 mm</td></tr>
</tbody>
</table>","taxable","1","","0","0","","60.0","40.0","16.0","1","","895","Baie > Lavoare > Lavoare pe blat","","https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-A8870/01.jpg, https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-A8870/02.png, https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-A8870/03.png","","","","Culoare","Alb mat","1","1","Finisaj","Mat, exterior riflat (canelat)","1","1","Material","Compozit mineral (piatră compozită / Solid Surface)","1","1","Dimensiuni","600 × 400 × 160 mm","1","1","Lavoar pe blat riflat triunghiular alb mat 600x400 mm","Lavoar pe blat riflat din compozit mineral, formă triunghiulară organică, finisaj alb mat, 600x400x160 mm. Design modern pentru baie, montaj pe blat.","lavoar pe blat riflat","Lavoar pe blat riflat, formă triunghiulară, alb mat, vedere de sus cu baterie de perete aurie","MR-A8870","import-2026-06"
"simple","MR-88873","Cadă freestanding de colț riflată, compozit mineral, gri mat","1","0","visible","Cadă de baie independentă, montaj pe colț (orientare dreapta), cu textură riflată (canelată) și exterior gri mat. Realizată din compozit mineral (piatră compozită tip Solid Surface), cu suprafață mată plăcută la atingere. Dimensiuni 1700x800x580 mm, ideală pentru băi moderne cu spațiu valorificat în colț.","<p>Cadă freestanding de colț, cu finisaj riflat (canelat) și exterior gri mat din compozit mineral, gândită pentru băi contemporane unde colțul devine punct central de design.</p>
<table>
<tbody>
<tr><th>Cod intern</th><td>MR-88873</td></tr>
<tr><th>Tip produs</th><td>Cadă de baie independentă (freestanding), montaj pe colț, orientare dreapta</td></tr>
<tr><th>Material</th><td>Compozit mineral (piatră compozită / Solid Surface)</td></tr>
<tr><th>Finisaj / Culoare</th><td>Gri mat (cod finisaj M-62)</td></tr>
<tr><th>Textură</th><td>Riflată / canelată (efect dungi verticale)</td></tr>
<tr><th>Dimensiuni (L×l×Î)</th><td>1700 × 800 × 580 mm</td></tr>
<tr><th>Montaj</th><td>Independentă, poziționare pe colț, cu două laturi spre perete</td></tr>
<tr><th>Echipare / Scurgere</th><td>Orificiu de scurgere prevăzut (ventil tip pop-up)</td></tr>
<tr><th>Dimensiuni ambalaj</th><td>1790 × 890 × 640 mm</td></tr>
</tbody>
</table>","taxable","1","","0","0","","170.0","80.0","58.0","1","","8058","Baie > Căzi de baie > Căzi freestanding","","https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-88873/01.jpg, https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-88873/02.png, https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-88873/03.png, https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-88873/04.png, https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-88873/05.png","","","","Culoare","Gri mat (M-62)","1","1","Finisaj","Riflat / canelat, mat","1","1","Material","Compozit mineral (piatră compozită / Solid Surface)","1","1","Dimensiuni","1700 × 800 × 580 mm","1","1","Cadă freestanding colț riflată, gri mat 1700x800","Cadă freestanding de colț riflată, gri mat, din compozit mineral. Dimensiuni 1700x800x580 mm, montaj independent pe colț pentru băi moderne.","cadă freestanding de colț riflată","Cadă freestanding de colț riflată, gri mat, vedere laterală","MR-88873","import-2026-06"
"simple","MR-A8872","Lavoar pe blat riflat, oval, compozit mineral, gri mat 600x350 mm","1","0","visible","Lavoar pe blat de design, formă ovală cu textură riflată (canelată) pe exterior, realizat din compozit mineral (Solid Surface) cu finisaj gri mat M-62. Dimensiuni 600x350x160 mm, ideal pentru blaturi de baie moderne.","<p>Lavoar pe blat de design, cu formă ovală și suprafață exterioară riflată (canelată), realizat din compozit mineral cu finisaj gri mat catifelat, pentru un aspect contemporan și ușor de întreținut.</p>
<table>
<tbody>
<tr><th>Cod intern</th><td>MR-A8872</td></tr>
<tr><th>Tip produs</th><td>Lavoar pe blat (countertop), riflat</td></tr>
<tr><th>Material</th><td>Compozit mineral (piatră compozită / Solid Surface)</td></tr>
<tr><th>Finisaj / Culoare</th><td>Gri mat (M-62)</td></tr>
<tr><th>Dimensiuni (L×l×Î)</th><td>600 × 350 × 160 mm</td></tr>
<tr><th>Montaj</th><td>Pe blat (așezat pe suprafața mobilierului)</td></tr>
<tr><th>Scurgere</th><td>Compatibil cu ventil de scurgere pop-up</td></tr>
<tr><th>Dimensiuni ambalaj</th><td>690 × 440 × 250 mm</td></tr>
</tbody>
</table>","taxable","1","","0","0","","60.0","35.0","16.0","1","","1360","Baie > Lavoare > Lavoare pe blat","","https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-A8872/01.jpg, https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-A8872/02.png, https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-A8872/03.png, https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-A8872/04.png","","","","Culoare","Gri mat (M-62)","1","1","Finisaj","Mat","1","1","Material","Compozit mineral (Solid Surface)","1","1","Dimensiuni","600 x 350 x 160 mm","1","1","Lavoar pe blat riflat oval, compozit mineral, gri mat 600 mm","Lavoar pe blat riflat, oval, din compozit mineral cu finisaj gri mat M-62. Dimensiuni 600x350x160 mm, design modern pentru baie, compatibil ventil pop-up.","lavoar pe blat riflat","Lavoar pe blat riflat oval din compozit mineral, finisaj gri mat, vedere laterala","MR-A8872","import-2026-06"
"simple","MR-T88873","Cadă freestanding de colț riflată din rășină acrilică transparentă chihlimbar","1","0","visible","Cadă de baie independentă, de colț (orientare dreapta), cu suprafață riflată și corp din rășină acrilică transparentă în nuanță de chihlimbar. Design spectaculos, translucid, pentru o baie modernă. Dimensiuni 1700x800x580 mm.","<p>Cadă de baie independentă (freestanding) de colț, orientare dreapta, cu pereți riflați (canelați) și corp din rășină acrilică transparentă în nuanță de chihlimbar, care lasă lumina să treacă prin material pentru un efect translucid spectaculos.</p>
<table>
<tbody>
<tr><th>Cod intern</th><td>MR-T88873</td></tr>
<tr><th>Tip produs</th><td>Cadă de baie independentă (freestanding), de colț, orientare dreapta</td></tr>
<tr><th>Material</th><td>Rășină acrilică transparentă</td></tr>
<tr><th>Finisaj / Culoare</th><td>Chihlimbar (CT23), transparent</td></tr>
<tr><th>Suprafață</th><td>Riflată (canelată)</td></tr>
<tr><th>Dimensiuni (L×l×Î)</th><td>1700 × 800 × 580 mm</td></tr>
<tr><th>Montaj</th><td>De sine stătătoare (independentă), pe pardoseală</td></tr>
<tr><th>Dimensiuni ambalaj</th><td>1790 × 890 × 640 mm</td></tr>
</tbody>
</table>","taxable","1","","0","0","","170.0","80.0","58.0","1","","10958","Baie > Căzi de baie > Căzi freestanding","","https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-T88873/01.jpg, https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-T88873/02.png, https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-T88873/03.png, https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-T88873/04.png","","","","Culoare","Chihlimbar (CT23), transparent","1","1","Finisaj","Riflat (canelat), transparent","1","1","Material","Rășină acrilică transparentă","1","1","Dimensiuni","1700 × 800 × 580 mm","1","1","Cadă freestanding colț riflată transparentă chihlimbar 1700","Cadă de baie independentă de colț, riflată, din rășină acrilică transparentă chihlimbar. Design modern translucid, 1700x800x580 mm, orientare dreapta.","cadă freestanding transparentă","Cadă freestanding de colț riflată din rășină acrilică transparentă chihlimbar, vedere laterală","MR-T88873","import-2026-06"
"simple","MR-T88876","Cadă freestanding riflată din rășină acrilică transparentă, cognac, 1700x800 mm","1","0","visible","Cadă de baie independentă (freestanding) cu corp riflat și rășină acrilică transparentă în nuanță cognac, formă ovală de sine stătătoare, dimensiuni 1700x800x580 mm. Design transparent care aduce un accent decorativ contemporan oricărei băi.","<p>Cadă de baie independentă (freestanding) cu corp riflat, realizată din rășină acrilică transparentă în nuanță cognac, care creează un accent translucid spectaculos în baie.</p>
<table>
<tbody>
<tr><th>Cod intern</th><td>MR-T88876</td></tr>
<tr><th>Tip produs</th><td>Cadă de baie independentă (freestanding), de sine stătătoare</td></tr>
<tr><th>Material</th><td>Rășină acrilică transparentă</td></tr>
<tr><th>Finisaj / Culoare</th><td>Cognac (CT22), transparent</td></tr>
<tr><th>Textură</th><td>Riflată / canelată (dungi verticale)</td></tr>
<tr><th>Formă</th><td>Ovală</td></tr>
<tr><th>Dimensiuni (L×l×Î)</th><td>1700 × 800 × 580 mm</td></tr>
<tr><th>Montaj</th><td>Independent, amplasare liberă pe pardoseală</td></tr>
<tr><th>Echipare / Scurgere</th><td>Orificiu de scurgere central pe fundul căzii</td></tr>
<tr><th>Dimensiuni ambalaj</th><td>1790 × 890 × 640 mm</td></tr>
</tbody>
</table>","taxable","1","","0","0","","170.0","80.0","58.0","1","","11222","Baie > Căzi de baie > Căzi freestanding","","https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-T88876/01.jpg, https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-T88876/02.png, https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-T88876/03.png, https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-T88876/04.png","","","","Culoare","Cognac (CT22), transparent","1","1","Finisaj","Riflat / canelat, transparent","1","1","Material","Rășină acrilică transparentă","1","1","Dimensiuni","1700 × 800 × 580 mm","1","1","Cadă freestanding riflată rășină acrilică transparentă cognac","Cadă de baie independentă freestanding, riflată, din rășină acrilică transparentă cognac, 1700x800x580 mm. Design translucid contemporan pentru baie.","cada freestanding transparenta","Cadă de baie independentă riflată din rășină acrilică transparentă cognac, vedere frontală","MR-T88876","import-2026-06"
"simple","MR-TG8876-1","Lavoar suspendat riflat din rasina acrilica transparenta, dreptunghiular, chihlimbar 800x450 mm","1","0","visible","Lavoar suspendat dreptunghiular cu textura riflata (canelata), realizat din rasina acrilica transparenta in nuanta chihlimbar. Suprafata translucida cu efect de profunzime, ideala pentru bai de design contemporan. Dimensiuni 800x450x150 mm, montaj suspendat pe perete, prevazut cu orificiu de scurgere central.","<p>Lavoar suspendat de design cu textura riflata, turnat din rasina acrilica transparenta in nuanta chihlimbar, care confera baii un accent translucid spectaculos.</p>
<table>
<tbody>
<tr><th>Cod intern</th><td>MR-TG8876-1</td></tr>
<tr><th>Tip produs</th><td>Lavoar suspendat, riflat (canelat)</td></tr>
<tr><th>Material</th><td>Rasina acrilica transparenta</td></tr>
<tr><th>Finisaj / Culoare</th><td>Chihlimbar (CT23), transparent</td></tr>
<tr><th>Dimensiuni (L x l x I)</th><td>800 x 450 x 150 mm</td></tr>
<tr><th>Montaj</th><td>Suspendat pe perete</td></tr>
<tr><th>Echipare / Scurgere</th><td>Orificiu de scurgere central (ventil pop-up neinclus)</td></tr>
<tr><th>Dimensiuni ambalaj</th><td>890 x 540 x 240 mm</td></tr>
</tbody>
</table>","taxable","1","","0","0","","80.0","45.0","15.0","1","","2648","Baie > Lavoare > Lavoare suspendate","","https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-TG8876-1/01.jpg","","","","Culoare","Chihlimbar (CT23)","1","1","Finisaj","Riflat (canelat), transparent","1","1","Material","Rasina acrilica transparenta","1","1","Dimensiuni","800 x 450 x 150 mm","1","1","Lavoar suspendat riflat rasina transparenta chihlimbar 80 cm","Lavoar suspendat dreptunghiular riflat din rasina acrilica transparenta, nuanta chihlimbar, 800x450x150 mm. Design contemporan translucid pentru baie. Montaj suspendat.","lavoar suspendat riflat transparent","Lavoar suspendat dreptunghiular riflat din rasina acrilica transparenta chihlimbar, vedere de sus","MR-TG8876-1","import-2026-06"
"simple","MR-TG8876-3","Lavoar suspendat dreptunghiular riflat din rasina acrilica transparenta, finisaj Cognac","1","0","visible","Lavoar suspendat dreptunghiular din rasina acrilica transparenta, cu textura exterioara riflata (canelata) si finisaj Cognac transparent. Dimensiuni 800x450x150 mm, ideal pentru montaj pe blat sau suspendat pe perete, pentru o baie moderna de design.","<p>Lavoar de design dreptunghiular, realizat din rasina acrilica transparenta cu finisaj Cognac, avand peretii exteriori riflati (canelati) care creeaza un joc deosebit de lumina, potrivit pentru montaj suspendat pe perete sau pe blat.</p>
<table>
<tbody>
<tr><th>Cod intern</th><td>MR-TG8876-3</td></tr>
<tr><th>Tip produs</th><td>Lavoar suspendat / pe blat, riflat (canelat)</td></tr>
<tr><th>Material</th><td>Rasina acrilica transparenta</td></tr>
<tr><th>Finisaj / Culoare</th><td>Cognac (CT22), transparent</td></tr>
<tr><th>Dimensiuni (L x l x I)</th><td>800 x 450 x 150 mm</td></tr>
<tr><th>Forma</th><td>Dreptunghiulara</td></tr>
<tr><th>Montaj</th><td>Suspendat pe perete sau pe blat</td></tr>
<tr><th>Scurgere</th><td>Orificiu central pentru ventil; fara preaplin</td></tr>
<tr><th>Dimensiuni ambalaj</th><td>890 x 540 x 240 mm</td></tr>
</tbody>
</table>","taxable","1","","0","0","","80.0","45.0","15.0","1","","3078","Baie > Lavoare > Lavoare suspendate","","https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-TG8876-3/01.jpg","","","","Culoare","Cognac (CT22), transparent","1","1","Finisaj","Riflat (canelat), transparent","1","1","Material","Rasina acrilica transparenta","1","1","Dimensiuni","800 x 450 x 150 mm","1","1","Lavoar suspendat riflat rasina transparenta Cognac 80 cm","Lavoar suspendat dreptunghiular din rasina acrilica transparenta, textura riflata si finisaj Cognac. Dimensiuni 800x450x150 mm, montaj pe blat sau pe perete.","lavoar suspendat riflat transparent","Lavoar suspendat dreptunghiular riflat din rasina acrilica transparenta, finisaj Cognac, cu baterie aurie","MR-TG8876-3","import-2026-06"
"simple","MR-TZ1503","Lavoar independent pe coloană riflat din rășină acrilică, chihlimbar transparent","1","0","visible","Lavoar de baie independent (freestanding) pe coloană, cu corp riflat (canelat) din rășină acrilică transparentă, în nuanță chihlimbar. Formă tip cupă pe picior, montaj pe pardoseală, dimensiuni 400x400x900 mm.","<p>Lavoar de design independent, de sine stătătoare, cu corp riflat din rășină acrilică transparentă în nuanță chihlimbar, montat pe pardoseală.</p><table><tbody><tr><td><strong>Cod intern</strong></td><td>MR-TZ1503</td></tr><tr><td><strong>Tip produs</strong></td><td>Lavoar independent (freestanding) pe coloană</td></tr><tr><td><strong>Material</strong></td><td>Rășină acrilică transparentă</td></tr><tr><td><strong>Finisaj / Culoare</strong></td><td>Chihlimbar (CT23), transparent</td></tr><tr><td><strong>Textură corp</strong></td><td>Riflat / canelat</td></tr><tr><td><strong>Dimensiuni (L×l×Î)</strong></td><td>400 × 400 × 900 mm</td></tr><tr><td><strong>Montaj</strong></td><td>Independent, pe pardoseală</td></tr><tr><td><strong>Scurgere</strong></td><td>Orificiu central de scurgere</td></tr><tr><td><strong>Dimensiuni ambalaj</strong></td><td>490 × 490 × 990 mm</td></tr></tbody></table>","taxable","1","","0","0","","40.0","40.0","90.0","1","","4653","Baie > Lavoare > Lavoare freestanding","","https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-TZ1503/01.png, https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-TZ1503/02.png, https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-TZ1503/03.jpg, https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-TZ1503/04.png, https://raw.githubusercontent.com/edipopescueduard6-lab/doarbai-import-2026/main/images/MR-TZ1503/05.png","","","","Culoare","Chihlimbar (CT23), transparent","1","1","Finisaj","Riflat / canelat, transparent","1","1","Material","Rășină acrilică transparentă","1","1","Dimensiuni","400 × 400 × 900 mm","1","1","Lavoar independent pe coloană riflat, chihlimbar transparent","Lavoar de baie independent pe coloană, corp riflat din rășină acrilică transparentă chihlimbar, montaj pe pardoseală, 400x400x900 mm. Design modern.","lavoar independent riflat","Lavoar independent riflat din rășină acrilică chihlimbar, vedere frontală","MR-TZ1503","import-2026-06"
